x	y	z
15.382423755389654	16.612485794428057	22.64053101984249
4.056526164984737	10.196055412947441	10.973374618188362
9.77069504245501	7.267747571948345	12.177300044846394
11.582204856522583	1.373686662186071	11.663382201759626
5.618067665035198	19.458956576557373	20.253732380409776
6.935715513010883	16.920895608616263	18.287177416843445
13.045800353258413	15.840042701063105	20.520717814652095
0.5626040720619296	7.417313623599235	7.438619813697396
1.507388785655237	15.918772129226195	15.989982084209721
15.78524773337687	4.751683911799245	16.484918744165267
14.859756915106782	1.059028121330956	14.897446631481301
8.66867283890657	3.223858487313893	9.248737877906493
14.03427922556795	8.726880715712044	16.526325677762582
4.658958078257378	3.077862697482363	5.583827465055943
0.25106529163291036	10.320308975031514	10.323362394141686
11.275810257181636	5.223439553622624	12.426915052671436
11.570380974543923	5.968890986216917	13.019269391998522
3.5036367037186	13.210739216861803	13.667446755249298
13.227506433919508	0.20535692427105623	13.229100420124116
4.523719647417355	15.397469153022083	16.048242762579846
8.434252005615816	13.359524592491379	15.799161504067753
13.275321906604102	8.491115241367883	15.758591617468635
2.9940355658513984	10.965462045654068	11.366864424469178
13.350552063368323	15.375524418040998	20.362809028385133
8.16734441166512	15.744960359990845	17.737228968371596
19.791527647617855	14.121643886294752	24.313070408275212
1.142038698735064	18.88608259855085	18.92058054893384
12.555344839745487	15.716955156389037	20.11614683364753
0.9135431864211441	9.30060342976251	9.345361700392697
10.687643596507828	9.283439944602383	14.156552647131782
0.5094953834286753	4.921378187869836	4.947681155225761
3.8500206629968625	9.561209823290863	10.307249506560735
7.289753591499661	12.779474007380502	14.712425474071095
10.874647685404902	2.5211586456190727	11.163073196842436
9.550807933551848	13.05737053199033	16.17754175989932
14.168376006107778	18.2205126797192	23.080943675730822
14.710141247762271	19.776896871765285	24.647797171462532
6.754756993303797	4.779571448704425	8.274723274639284
7.708852908581201	16.79778707558348	18.482209386401294
12.208708644428972	14.161464047849536	18.697583553579584
8.934797338294654	6.909104244888759	11.294526326638808
9.718961333447716	6.71327580766667	11.812124341999384
18.111272780851525	15.241985886978389	23.67142445061686
13.138626395756312	1.6314753371852353	13.239532293215957
16.435042118884148	18.43660112173645	24.698560087007294
8.081895313918913	16.433788163376875	18.31355850903615
6.814934646066712	0.8648274336233808	6.869589559799627
14.879136328548341	6.465123163344433	16.2230242371988
4.067615253447032	10.983269118468906	11.712288178609152
4.777712194845909	19.551759707074172	20.127042541316108
